IDOcorrencia,IDLocal
22083722760,1226
22226584658,5820
22226584658,828
22028955142,2954
22226584658,5243
22226584658,4766
22226584658,5798
22142255677,1250
22010975808,1450
22276254905,2094
22120160401,5736
22130175013,5625
22075234112,2207
22126755857,3618
22073706927,520
22092895158,5557
22086543133,564
22287665467,4405
22013955852,4826
22149884945,2720
22326340999,4755
22132084803,5600
22149884945,1323
22145462628,3413
22256655697,1312
22206506557,3468
22124239761,1057
22065956222,1448
22080937329,5536
22271968803,1323
22328006253,2227
22072909661,587
22076246550,187
22076246550,213
22380401711,4758
22256860964,288
22156247468,5937
22156247468,5709
30959531884,4701
22156247468,5198
22175791969,5052
22194579313,4067
22198503506,4411
22198767013,5472
22268733053,580
22281376127,580
22276251823,504
22309095796,5820
22281376127,3851
22309095796,828
22309095796,4701
22268733053,826
22268733053,46
22276251823,46
22276251823,25
22309095796,957
22258079030,5636
22310931509,2996
22278032552,4096
22224600163,2418
22240791438,5932
22319832664,3159
22308789011,2481
22308789011,2760
22260144263,5868
22308789011,5273
22308789011,2312
22290243252,5600
22380409004,1539
22380409004,2953
22380409004,4814
22310493366,2012
22632772403,5454
22318552920,2196
22444088610,2469
22373477150,827
22380399986,4622
22274709395,1602
22212707880,3464
22205987243,4295
22469653535,1778
22377610102,402
23231830122,1300
23333877803,4127
23215001097,6248
23245807219,6248
23424587558,2630
23624489375,1090
23438364214,1323
23301610630,1566
23308450050,1837
23318144389,5516
23397594920,461
23369480371,2998
23397594920,241
23318144389,137
23463483174,1940
23406086583,2065
23397595781,2321
23463483174,3953
23402497067,3582
24089155187,1197
23463485710,1303
23478937122,3704
24030777250,3455
23492059222,2283
23756714614,5425
23581394997,4814
23600317956,2633
23588377673,5859
23580970130,6044
23933707878,4127
23582010751,4646
23709343374,4646
24008172831,6037
23571628614,3726
23583604118,1124
23924145238,4221
23619837224,5901
23586270761,4922
23608632331,6217
24239172985,3013
24123692339,3013
23932184436,4202
23581742499,1171
23739934590,4711
23732819763,5391
23756653064,6238
36292105535,2481
23707648334,2192
36292105535,211
23756653064,5473
27188893975,564
23693801629,3815
27188893975,5238
23816894515,5606
23925616920,4110
23816894515,126
24033079713,842
23883235210,5417
24033079713,611
23925616920,3559
23775846745,3559
23798312732,3559
23787800994,4699
24033079713,5910
23707981390,5573
23976176174,2432
23771353099,2051
24515544387,4685
24066834209,960
28593608589,1315
23841156215,1743
28593608589,5516
23867198481,2187
23840472833,385
27177482535,6155
23895619756,4697
23869341025,4977
24369396144,823
24174085719,5628
23856367167,3945
24174085719,2915
23916418318,1764
24174085719,5516
24174085719,611
25981330833,1156
24651665468,5082
24174085719,402
24062041775,2168
23946824802,2048
24369402205,6257
24070059781,2686
24010003882,2255
23937304198,5456
24009555515,1751
23947617565,6257
24046179921,3604
24821158744,2293
24094290267,5446
24094290267,5941
24094290267,5884
27192289419,932
25119031665,2618
24906889621,4842
24869224553,6145
25157360946,5001
27175037620,5483
24913207714,1604
27175037620,4424
24913207714,5516
25155954440,5820
27175037620,1736
24963523674,3185
25059258681,827
27197444449,1699
25005503859,3388
25059414280,4902
25005503859,653
25005503859,696
25368978194,2184
25053071940,2184
25145859449,2310
25200863522,4901
25055239689,1488
25005503859,776
25155954010,2999
25064209331,2999
25145859449,1747
25144500057,373
25024243288,6134
25023150514,6134
27197444449,1683
25144499716,1946
24972842903,3716
25104484967,4295
25368978194,3346
25145859449,514
25110334220,528
25155952942,1448
25155952942,4326
25344483990,5147
25155952942,5929
25145858177,5929
25005503859,137
25257139723,812
25062371331,5447
25257139723,672
25101235085,4784
25102642967,4784
25111578252,6463
25275642692,1430
25131448450,5257
25327442609,2186
25145860401,6603
25225166113,1323
25325167489,4123
25148662432,6064
25152517403,6248
25104494848,1448
25160996352,6272
25150788611,6022
25149654446,4901
25343559953,1089
25344482434,12
25343559953,1075
27187510144,1372
25161113201,4908
25234131358,6272
25343559953,2982
25779631914,3210
25779631914,126
25231268944,3726
25779631914,4814
25438506506,3490
25779631914,386
25438506506,2624
25779631914,1869
25239924269,5069
25150394540,2855
25152099374,2293
25296159062,4603
25344466510,4577
25333578019,536
25231262577,6061
25337419614,1648
25352827661,4595
25540749657,351
25271628129,4711
25320457300,5251
25277848599,5859
25325816698,5186
25347488333,734
25497021770,4942
25383546374,4942
25815425390,3899
25415278879,4879
25373223713,100
25379602093,5882
25571535634,1750
25373235853,3940
25458255674,5911
25978696792,5512
25982296744,5724
25958340216,3308
26005626409,4819
25981296992,1193
26019455408,1039
25981296992,1745
25981296992,1326
25981296992,1362
27187510356,280
26019455408,827
25970428482,2929
25937490967,777
26180361633,5328
25973283610,6248
26027620741,262
26359167040,6659
25929871661,5118
25967394664,4094
26046433667,823
26069401266,3609
26115025940,5802
26025866597,3733
26069401266,6421
26027608850,6709
26360571433,1125
26042164764,5103
26069401778,3234
27177946261,4224
26141844528,3222
27177946261,4223
26042164764,5129
26083156836,6465
27177946261,4283
26117504129,4094
27181881770,1217
26290607281,3768
26276626325,2954
26170448668,3560
26354508359,5254
27183504403,3175
27183504403,6155
26229031204,5978
26177309263,5638
26140723495,1528
26130070710,5227
26178425957,5350
26197900063,5460
36295488904,351
26229031204,5147
26673810543,6735
26317414801,1865
26261314455,1851
26268476467,5245
26317414801,4405
26278155880,4228
26289817368,4833
26562688671,4589
26290438025,4589
26282991111,4291
27186889608,4610
27186889608,6369
27186889608,5083
26392944293,4621
26365440676,6289
26345776640,6843
26315395370,4334
26357463097,3403
26544332325,697
26348726792,6100
26315395370,2808
26315395370,5255
26359319635,6618
26315395370,4946
26401807188,4233
27270731109,5978
26417440370,2132
26586422549,4497
26586422549,4631
27173750631,3990
27173750631,2093
26527375896,3723
26610410594,5465
26528155425,3884
26580779857,6495
26551992759,4901
26677121573,5814
26561721895,3453
26668798033,4879
27176646237,3620
26616458545,5439
27181096218,4040
26616611865,4879
26917300014,5720
26661814700,2864
26661814700,3215
26669820469,1419
26670503604,6167
27321536906,6463
26677892651,4675
27614030115,4420
27614038093,4669
28692439134,36
27614030115,5568
29381708975,3054
27607362899,3920
27607362899,4992
28692439134,181
27974012488,3200
27600859972,2166
27678744885,4497
27739362107,6425
27760087356,6659
27914686853,1670
27720148809,6718
27660177459,6656
28972558595,3573
27722456206,3966
27726983054,1039
27739840310,59
28508381050,4685
27668827725,2263
27987607056,1089
27726983054,504
27726983054,3053
27726983054,6115
28508381050,2366
27668827725,2262
27715564650,4116
27719333465,4116
27726983054,5238
27726983054,25
27717202218,5761
27722779756,2100
28758950803,2100
28758950803,831
29035261552,864
27719366739,5471
27719356416,5163
27721241884,5622
27719553713,6156
27734106032,6246
27963422493,5244
27903544326,1248
30094502423,2106
27724514639,5474
30094502423,5557
30094502423,4285
30094502423,4283
27861210937,6981
30094502423,4202
28891722353,6281
27910041689,6816
27919407419,5684
27900590098,984
27721887894,5627
28866431061,5403
27965913373,107
28855432536,6482
28769254462,771
28064450434,3916
28020127032,1557
29904384886,6880
28066153546,5622
28238241172,1419
29025005317,3166
28151105287,3790
28149248174,2706
31598424616,5694
28372075136,4326
28148472945,4623
28129868597,5043
28613417072,4669
28597003958,4778
28600178507,5844
28365572140,5425
28691510314,6276
28518375316,5647
28600178507,3726
28367897137,3780
28691510314,4233
28615445056,4233
28442915903,1039
28394256566,1920
28463989552,5716
29443034453,4709
28392540591,4709
29360314751,2182
33123021467,2089
28766290828,734
29023751205,4879
28518375585,4198
28377436501,3233
28380073758,5798
28769558302,1020
28601394306,3239
28643169706,6059
28372604506,536
29618427284,5857
28701968930,5636
29427976772,2418
29747783484,5236
29427976772,2927
29447976377,5794
29445592691,6592
29460406189,6592
29460406189,6827
29447976377,7022
29840932260,81
29459012871,4411
36855478660,1156
34182825768,4649
29431378347,4534
36855478660,7176
29459012871,6592
29406843822,4937
29960489650,1090
29831352110,36
29449866795,6434
29439259673,6659
30481778542,1994
29960489650,2772
29436201637,7037
30485651781,5037
29614094240,3862
29681838405,3862
29476734279,3958
29529126960,4566
29461978193,5684
29556610181,6545
29436809335,6587
29764729404,5557
29943237901,6107
29787798098,81
29528041524,517
29787798098,842
29787798098,3740
29787798098,4427
29787798098,6312
29481969838,4897
29620154978,831
29787798098,621
29787798098,4229
29787798098,4709
30085868413,2143
29787798098,1124
29787798098,3545
29787798098,4815
29620154978,604
29787798098,3652
29787798098,4228
29787798098,1754
29538752668,2630
29525615466,6342
29863011504,3573
30487573145,2770
29615178073,4986
29655121996,1851
29556620294,4177
29745923738,6464
29523299187,2262
30123766874,5265
29873307421,2054
31324325725,883
30324264810,5147
35029741395,998
35029741395,1317
29618742624,7095
35029741395,5249
31348616495,6229
29863905319,3175
36413815923,4685
29663262812,3807
36413815923,6054
36413815923,3828
29863905319,1179
29941225881,5236
29663262812,3939
29671077555,681
30429694517,5050
29739811480,6582
29691710354,6180
29787459152,3573
29663293701,137
29700059566,6983
29690644565,1157
29679248412,6085
29764863319,6060
29895025672,5901
29869898274,6372
35010069316,7280
29904970911,4814
29894404205,5108
29857746041,5831
29869898274,6145
29857746041,7037
29869898274,957
29811086088,4977
30971627681,4942
29755467448,6946
36875381260,5724
32583438366,6283
36875381260,4155
31083340105,5125
31223067998,1926
31223067998,4164
31045706041,5608
36875381260,2511
31821175644,54
31028457378,5107
31223067998,5281
32583438366,734
34044694586,92
31057371137,7380
34044694586,1071
31029204578,6976
31114384171,3645
31000942965,5043
31000942965,6043
31107339107,1054
38306704991,1054
31081702465,5761
31000942965,2164
31000942965,7392
31128575323,5294
31029236532,4669
31025671530,5648
33638347369,280
31104901021,181
33788849041,6189
31009649463,3154
31122175588,6283
31029251603,7093
31885979796,6273
30969530625,2566
30969530625,2379
31894926935,6745
32232468540,7412
31009649463,7202
30969530625,2514
31462050462,4732
31442675056,4732
31775770285,7330
32548281465,3460
31029574488,7158
31989637975,3154
33215639644,5606
31440813394,5597
31989637975,5727
33573639025,2114
34330121507,3295
31346284624,3959
34330121507,5818
32550294103,6115
34330121507,5200
31341519377,7176
31341519377,5831
31685659299,5627
32550294103,6895
31471800650,6593
31462670863,2406
31378055545,5952
34400340387,1346
34400340387,1316
31470708508,3557
31595801469,7147
31899222570,1769
31772281494,5512
33622251909,813
31599163703,6383
31579961964,1079
33622251909,5141
31673941145,1384
32332463180,5972
31676814901,2447
33622251909,4255
31657986048,1039
36304498853,6100
31792822052,36
36304498853,2434
32969754256,5456
32191386398,3253
37613480993,3519
31857297431,6283
31765405195,2981
31706014362,1322
31857297431,6115
31721767188,1762
31669074050,1762
31700606568,5454
31857297431,882
34020282535,1304
31692660493,7093
34020282535,461
31857132578,4177
33571632948,1349
31717275276,4348
31957487152,6362
31857132578,5878
31704490570,7172
34932170163,3652
34056885887,2148
34377436551,172
32988477825,3769
33730131298,4010
34661868848,991
34661868848,2330
34661868848,504
33786072583,1037
32986923841,5465
32980607518,4697
31044482319,4098
33221934084,3645
32976116548,5793
32894565176,7542
32999601292,4326
34055612022,4685
34055612022,1036
34380040370,5143
33539752886,5189
38547380660,883
33347407789,5888
34055612022,6320
33359948420,5720
33675399339,1125
36353727536,6222
33528948518,3790
35948737851,172
34069978527,5143
33668314156,6967
34379557273,4623
33675399339,2982
33528948518,3925
33668795192,3622
33641157778,4140
33718133863,1020
33783008262,4583
33718133863,5975
35396660298,5475
33718133863,5557
33577186839,1916
33577186839,6760
35930503602,81
33781694759,7476
34382977888,859
33726913581,5572
39163400365,5147
38543436060,4039
39163400365,6264
33790341750,4337
34401263128,2406
38782607183,5412
34004090950,3808
38772130064,3779
37172898364,997
34004090950,2607
38772130064,7299
38782607183,7299
33809484868,6977
38782607183,3308
33803569437,2950
38772130064,7246
37172898364,734
34918310760,4697
33779786304,4804
34025195804,6289
34036539241,3413
34154300417,6293
34056732853,2117
34149295956,2252
34765124434,809
34765124434,1764
34765124434,504
34765124434,621
34063430240,505
34378085295,4657
34153527073,6085
34765124434,1071
35343679092,3318
34264739215,1965
34237495159,1965
34377930675,6674
34725031475,3998
35001201995,6312
34649875019,6312
34387025017,7713
34395858065,3214
34404348716,6489
36287943192,2544
36036041735,1764
34377143978,6353
35696164868,6276
36036041735,621
34586527647,6624
36036041735,3652
35696164868,4233
35531453774,3558
34397421702,831
35317549875,6492
34383464095,7542
35598802615,4097
35558385720,5627
35396968788,5627
36177926537,6064
39968061049,6273
35604637266,4305
35677114914,5229
36298142118,4592
35618039326,7836
35931720791,7836
36126846618,6239
36300357720,2979
36311893789,5331
36300357720,7236
36980981586,1036
37417823570,621
35940191844,5441
36287556706,8136
36308211857,1250
36284234298,6920
37417823570,5814
36311893789,6642
36300357720,2769
37417823570,7833
37417823570,1992
36980981586,964
36385932955,7859
36385932955,5718
36292830321,1566
35938192026,5736
36292830321,2938
39962175749,4654
39962175749,1944
36385932955,4096
35949999617,1349
39962175749,2650
36200085163,4788
36158884197,83
36287335484,6345
36385528187,543
36385528187,632
36287335484,6642
36353897266,3640
36285553725,6420
36293824046,7822
37100474656,5232
37100474656,5884
36365203830,5884
36291681845,5001
36867581615,5975
36371605086,7542
36287350401,7935
36288426755,8060
36989805610,5606
36295678011,4337
36301161772,2176
37107073591,6740
37150654566,7504
36319568253,6624
36425994163,7727
41004752980,1730
36403175739,7460
37107073591,4909
37107073591,2300
36414680611,5230
36363650464,3573
37690111590,1116
36381877024,2893
37162558279,4224
36362771863,7336
36449645211,1762
37162558279,4223
37478962958,1448
37076306821,4829
36873826137,5757
36977974197,7707
36319133483,6977
36435308300,6268
40895123773,6740
37476689960,7332
36946240621,7897
36406114942,1121
36300261724,2452
36948738187,3833
36483309890,361
36287569590,7166
36287017843,7813
37305590923,3928
36354085753,4835
36980965792,2094
36986211367,1169
39815470762,1156
37085522755,7991
39815470762,402
36994390170,1055
36993951348,5684
37087397973,7971
37518006454,6451
37710305110,4208
37710305110,967
37752696404,2881
37839009650,4015
37816278658,5724
38514911839,7235
43424659334,8012
37813037453,3446
37747129937,5910
37747129937,6568
37736520861,6568
37981777674,443
37998450704,3545
37819824521,1606
37833476519,443
37848012716,7329
37929263208,5465
37859550098,3491
38012447243,8011
37965728689,2300
37976904528,7508
37914415005,4060
37997679146,7846
38013824842,8290
37971276971,5444
39043812136,46
40351692851,6449
37987828504,6369
37990099838,3056
37974787761,7696
37974787761,6261
39207720614,2344
37986848814,2344
37979895684,2344
38011523699,8225
37965752603,7621
38013690981,536
39355951105,5828
38012803924,2090
37976932477,4669
38776572472,6330
38503331610,1026
38503331610,4732
37998785298,1647
38239904300,8124
38110454081,2191
37966648934,2191
36985476167,1169
39767424088,6107
37979931497,6107
38109545030,5210
38070169159,2344
44888249672,4955
39037054320,4942
39253767683,4429
38514464532,1766
39253767683,5473
39037054320,5473
37961967475,6464
39253767683,6217
38505524503,4946
39253767683,6983
39068530954,8267
39443759478,4630
37980108466,8008
41550190953,3383
38502092465,7856
